ph,Hardness,Solids,Conductivity,Turbidity,Sulfate
7.080794504276835,229.77134953009045,16162.26230660764,448.8460363895051,4.600927568902867,333.7757766108135
8.369154353699956,183.50037840417843,12975.9003341113,493.4654398847868,3.629749330548915,315.90112160498813
6.284248242254425,190.0176485856823,12206.681209872297,395.2610633920007,3.377132288772658,333.7757766108135
11.26782838471403,161.89636216322413,6040.369868025334,316.5358711402264,4.153347001241887,333.7757766108135
9.298018008096014,163.0388345752384,13990.513403071998,399.4773578191071,3.6813242439844016,333.7757766108135
7.895469245942458,154.26578033555626,7769.616118841751,407.7322172196032,4.236947299515631,258.3128793986873
7.947485785725746,269.80940702116914,34440.77343351387,425.62781398964114,3.700853839705055,390.1042228776426
10.026159156427404,224.26635768460815,14962.177833160747,517.5128415432599,4.182277581713326,336.97294962953515
6.48819323961521,225.4819087637101,34864.42789348474,324.50984090751643,4.592073570820997,385.5056353657395
5.869736755337525,207.7254551598048,22244.218235890683,465.61648082479246,4.689315047790611,352.5639869759799
7.080794504276835,220.81370245025343,21410.31962366429,382.1978390094081,3.659974811789956,335.8458627247201
5.304142660215901,160.9683582363086,25299.51155745438,497.79039051282376,4.165723663998691,300.50068924411187
7.533614822992929,186.9182450854363,11642.727540809405,363.50634426122485,3.462763987423452,333.7757766108135
4.07760772456597,207.83804788598505,18194.95413992543,288.3651930524628,2.758658531189276,333.7757766108135
7.080794504276835,105.85926357195498,37928.14217716675,358.88876761151056,3.873853349593973,333.7757766108135
7.0861684008433095,189.1453776814234,4304.492483085919,400.9043496859455,3.4165397533412,259.37332176941635
6.271012171064563,213.44468499464287,24846.141872428983,543.3917435559852,5.303581360575867,333.7757766108135
7.95776834399615,276.7335689074048,17162.398420975343,514.42172196485,3.4507458924446017,397.431962226721
8.875642278454443,228.9215871862097,28487.7085978243,474.77251899981127,4.006991558563305,351.9607231772035
7.080794504276835,192.447171018824,18257.569271194705,462.40244905277575,4.358298340908286,313.7765457896923
6.613709117641848,141.1289215214313,25648.569496257434,374.770315796252,3.539771111373992,295.23689211539164
7.735705021751655,137.31816582716152,16723.97724364579,595.3292634501314,2.1486115361452747,282.53989232753565
9.925041328429108,238.71339338235532,10704.6031822988,405.9001841052152,4.703803488576944,351.5974226871131
9.002583109651113,202.9907652715344,19523.12486468928,366.49172865989806,4.904837414733298,330.36151226896965
5.095766464935885,273.40844807965914,26307.29845475983,513.8775792590823,4.352193469514868,380.2014982103235
8.594677108362674,263.7645926846328,23220.120613390383,588.8527328527769,4.754072499317674,383.9625917765638
7.083779060507377,112.82025397576253,8580.245561280903,434.7477154375999,3.887680684530791,234.85269925804803
7.682872498072526,180.7013754732779,12105.721934269564,469.8356255488435,3.778606787628922,296.2388768643903
7.080794504276835,133.81311481316772,18272.50597305346,415.2117345959389,3.313199021657446,333.7757766108135
6.419772473512519,208.76024762661592,30759.681440190925,523.6001755961903,3.095233156816077,333.7757766108135
4.443238899143103,178.9562057574612,25008.53224756482,429.5447730337787,3.268324835835596,298.57667599919296
6.978664262373817,183.24279619429385,23114.446075687887,470.0787053155338,4.766943236072579,323.1557768835911
6.623613565745125,203.030141349452,17167.301297022455,410.2432474590725,2.9151659507443948,311.72628825094733
3.664710561719395,201.0973162217649,28102.75662504674,291.14844892992795,3.3161576568421625,330.02353056666266
4.814135620889671,205.21404105658868,17650.405049112054,414.0307089516421,5.190851804612128,350.4879386993514
5.779673705175217,199.586080284079,24160.35432097404,428.5532485327095,4.656377232957477,333.7757766108135
6.93781878337901,177.57814191742156,12626.197921957626,439.6249979688188,3.724089564346497,333.7757766108135
7.436782609345538,208.09400400931236,28544.61628698039,522.7937299996901,3.727663719207471,339.0238981601926
4.723312573250525,252.274895005436,22833.192041516584,411.2950246366092,3.917586695104175,378.56030360783154
9.380658050788323,265.0612161493896,15156.78983399899,503.1706154265755,4.034349047158281,333.3344692970964
7.810144933196836,187.3150477385611,20418.88992581832,351.18608085870324,4.033773709343139,325.22888082252274
9.436637164251444,143.7884118270435,20724.930359306745,469.7613276654225,4.411117439774963,333.7757766108135
9.406325752898285,216.76215866041707,27948.58944543105,347.9830782769112,3.097277957477165,355.47303468825606
6.32125931522299,207.25770955362344,8532.139516959518,491.7653131949639,4.5014572038139855,286.4892804214003
7.080794504276835,217.36974600866083,17984.327439446446,409.2207764785376,3.605154198874472,333.7757766108135
4.7053564957747,103.17358697810718,19555.76505156686,370.1781663846243,3.437450134017187,333.7757766108135
8.896418988301798,222.25629288902,8870.902965942287,425.2268617079815,3.700945732714745,332.0026304057902
6.581878201548969,272.9827446610101,37169.44440353849,351.47683939412354,4.201662864465836,416.0834805385996
6.755145901551625,231.26013129603172,18536.69864747702,385.1146477374596,5.162729749397485,342.5480142026662
9.445129837868656,145.80540244684383,13168.529155675998,592.6590209759507,3.8751652466165463,310.583373858597
9.024845037417505,128.0966912100072,19859.67647580388,451.1434810056514,3.985250505743576,300.15037702033186
7.080794504276835,169.9748489570146,23403.63730437139,475.5735624274493,2.7473129992921272,333.7757766108135
6.800119090315878,242.0080815075149,39143.40332881009,376.45659307467866,3.854939899721073,187.1707143624393
7.174135162807995,203.4089346206224,20401.1024614714,315.5499000194935,3.939895656598684,287.0856791225615
7.657991236998258,236.9608892461628,14245.78912129943,416.62418891074776,2.437296287559579,373.1653628100853
8.322986672402298,207.25246223156424,28049.646283166327,358.725868777638,4.052135727552661,297.81308453289193
5.934279093094346,223.8581252130612,23249.653834296078,277.3845373236033,5.217895023653352,333.7757766108135
9.80272078232571,98.7716435320576,27357.456744580348,512.4287308410497,2.764633881427262,323.1990765186457
6.101955230748901,215.26808956209203,15976.926225079347,417.84355271672825,3.5355963295430235,308.48269542902284
4.997770601283687,280.08241070652804,26849.194735446832,297.611540021754,3.4046329060198497,374.2329605843208
4.815766790717072,217.6870931635101,16392.135068872325,481.4808282952956,4.37522381127182,278.7422963817948
6.548020558130832,278.5851051769885,25508.38694882565,497.3217528000844,3.6118603716661046,366.8715020205729
13.175401724233025,47.432,19237.949676491447,500.2459518438111,4.106924490038661,375.1473147568442
6.618010905584669,233.66163585289263,19598.86073972567,401.669790618845,4.437695749140042,432.5563849636954
7.788054732605206,212.69145728305188,29879.06014610585,359.5690815109252,3.3687572170739832,360.6682590490468
5.191834327140628,211.09418477114804,14866.103863221915,388.7165795048576,3.859800939300224,323.10928513649435
5.626339528125955,230.8579827708692,14442.41887543212,346.553206388495,1.94331877663582,333.7757766108135
6.869638941459091,251.2934475373417,21728.821295296457,539.466876868315,4.72670245351097,279.7768565455964
9.058628424072683,155.35755713289635,15737.46893784722,463.3892559930158,3.652134470079709,343.2339769805977
7.29188832527326,127.54429714087505,27784.04848396934,439.6493286195821,5.328712788466374,247.33541192889663
7.275908773683996,175.22037648489427,22644.766347518867,373.3456925750202,5.062297798479729,293.3098536568155
6.512737123980129,229.26386100755585,22475.046873480987,479.5012785933446,4.612963629350583,192.0335916758116
7.207886781343905,175.87029407292718,35804.29261340407,468.56282875663646,3.762741072399466,320.102172631951
7.080794504276835,156.52063479849775,16146.15711220508,629.2812475471133,3.772919264661592,352.35343088747163
5.324941855611651,280.08965491445105,35344.658047005905,392.4214958041848,4.427137925692965,180.20674636482343
7.082300649174803,169.4689272555765,29846.719056712125,353.030380268577,3.485577388223123,350.40184898110226
5.334183579602803,224.78793617826972,28897.491527401453,360.1791772943006,5.091357101284415,333.7757766108135
10.761897799889317,81.7108952702466,25999.953669432594,392.70408181841583,4.661798516052168,318.42724084571626
6.286806948436977,258.30005161775443,13777.37619108904,563.4347751029119,4.1048632751894125,328.68064962605115
9.79455869937693,129.87095837698382,20682.73174245486,427.123948431111,2.9454187377034105,291.980083478375
8.210443565143713,167.10219152011487,13933.085360107943,391.06887363378047,4.976055159693945,243.48594183486807
6.9417194379777,173.33438935151418,20111.82125592225,374.4853324156397,4.563183171238155,333.7757766108135
10.356118827208377,136.3237517489284,48621.56395153603,365.7202915004255,4.201849441297085,327.92275104512413
7.958984291884183,171.48362468653875,23625.813886131746,327.62388101792124,4.698007916123446,259.9799661706749
3.882631081313793,243.80794967931612,7751.809491098833,341.2911163126418,3.734001386870361,333.7757766108135
5.671773833095615,216.0428111329883,15949.153179175562,372.5352427667598,3.833159745782932,333.7757766108135
10.003300539211928,143.09428542421367,46113.957485317245,574.555041307426,4.746381859076648,333.7757766108135
6.552847474374976,198.8069396513827,34006.42073313584,477.1639067796365,4.687986155246704,274.90435120291863
7.628552723143854,156.79369424379345,26244.036907954305,495.9669861271219,4.182057147919716,255.04319358074315
