ph,Hardness,Solids,Conductivity,Turbidity,Organic_carbon
8.721726710620581,206.369682384784,28608.052076372544,506.9383527298253,2.5550269039968736,13.553751007248536
7.080794504276835,197.9797828412593,17153.306163452093,575.1146944234249,4.383921813522324,11.870981482343325
7.080794504276835,199.1078855640336,29721.91163035013,420.70959122207296,3.355164642176155,9.226618665284832
6.099646705468387,237.9199267632531,20416.84099619073,291.1048365690676,3.172789769152877,19.27005426046378
9.026787719511631,253.2170741709845,27965.07214592841,588.3196505363993,2.0190420182011657,16.145732052775088
6.953371603389549,203.1465467521772,11609.109054527797,551.1433371665813,3.651865808422898,9.387781275530813
6.140877556947864,197.87608974936683,26687.87448333394,548.0727613161172,5.359460295012964,15.836330205236152
7.077874006530455,220.67053960676589,23873.378210133666,333.0507859433459,4.764508264921448,10.661798937603976
5.488314309012512,135.80236170060937,21485.153195191077,441.3311374586935,5.066786271784542,14.86026268337497
7.205559174588729,120.32761534360888,24627.867560468934,418.4332899200773,3.710053125679874,13.643147085869316
9.177869865892433,163.2748282557015,20868.331218998803,426.9943931689402,3.1087699879134547,10.214274603240654
4.270716194733736,166.83770854028538,24405.25053495276,349.5189103676489,3.763905902952325,13.478526445498858
7.348844511550613,223.26493973020737,11519.046527356591,494.1584340869637,4.880875156180851,18.145374253777163
8.526169869777789,175.61283632174326,11837.12335960845,474.240482290634,5.083014141516923,21.84591625254205
7.080794504276835,169.04191749811758,36152.8208993245,590.7487871802913,3.995973787492761,17.695114357126045
2.612035914817261,188.80412573040883,34798.25258680311,468.0802666084355,4.765205370159007,13.1707632092033
8.490571562027739,204.12364839335785,22989.79638994664,435.0008983082295,3.875556805136775,17.084245654876156
7.080794504276835,213.54193229259064,22539.71161451215,463.39884709083714,3.3985925873166565,11.623019157977636
8.858401531200467,254.61751866421665,9624.300462110114,344.30336252225874,5.525726338121716,7.935467758332209
6.09815652147278,189.995845993418,27776.901051693392,245.85963197125264,3.9773623643299727,14.63688225637759
8.41997068212899,185.71898879367,13237.989604570806,463.64727737284176,3.962478314282775,17.20956505547082
9.286155021432371,222.6615513815935,12311.268365978076,353.74009999706425,5.239981870081682,14.171762565335484
7.875895135481787,226.28478781681216,12710.249451611751,445.3741474328599,4.238589203481521,6.063461912529135
7.725332908074757,252.26549119785653,36477.73811241909,339.41132665631415,3.7248367036447,17.485844248946023
3.388090610523891,212.0289444657202,20230.125576951767,353.9129274416658,2.798600948267049,18.208339671899864
6.745306715080959,218.4246370192336,21871.838700042492,373.05010163921327,3.9023525898765015,16.826619464762302
7.080794504276835,190.42389854156607,28062.64189204036,263.7719135045372,5.6290156360573285,13.44522519676093
7.183825723393187,261.85079976925243,14100.968986979937,290.4238383652442,4.597165511526862,17.14990712568715
10.111976704648654,240.4321002291383,15331.302691753155,403.0418101498447,3.425763242173682,16.13112428701453
7.397413298543417,122.54103985982503,8855.114121331366,489.8516004048256,3.149157510432673,13.365906195266293
7.812804388310308,196.58388603095685,42550.841815771775,442.5457745482448,6.204846358828904,14.666917242315606
6.877456932576713,136.87921387078754,27433.587294151766,342.1963466344736,3.827650071735445,18.403845830232967
7.080794504276835,146.9702452251051,16367.45837197548,468.9450147502269,4.664350321001553,18.60138073373639
7.080794504276835,230.80948246855667,27418.781044480063,274.66059655361465,4.197595209206819,9.578584600170416
7.521051678672175,267.05964744893066,26865.37374090525,505.70937170147926,2.8807853472938367,16.237745770905633
8.550875469289338,231.2487868055436,28918.419953077177,432.2852700271936,3.772886607458768,16.266296687636896
10.308477656813704,217.2197464316332,27653.235184410696,382.9515048389693,3.285077052469842,6.580401550826252
7.080794504276835,252.67046903410036,29368.67418405221,465.2166206201478,5.052736766116998,13.221033634237417
7.371085073209565,207.71682442123483,24913.83716589005,363.16853841901815,4.4125895367028125,11.542661782175117
11.180694664461903,228.3008603612537,16600.392746647067,504.0505391333054,3.8098416540991424,15.035046907486446
6.506487766502467,202.28593794959164,17087.076901837234,481.77193425228,3.5487755887477364,16.535185927180066
6.643935774662305,151.8896001137799,10909.194592323076,437.9090051656054,3.8129529259917896,15.264742348024072
5.033773989751668,155.32147750080298,34971.80748262682,500.6373261700039,3.2449484773190638,18.31249854193584
6.91260756198984,155.7404952352641,17973.178859011827,439.6480512193927,2.6122489531921698,18.38071192638193
7.977635990880497,245.89513040867456,32170.06916009624,473.6624527645498,3.552129499701653,11.728338195960704
6.078335836509272,197.50191189847263,35957.79218259479,360.06047735582746,4.20158090550856,20.09841289135693
6.242414484103846,191.90872954929208,28149.41179162288,448.2425267423017,4.5087050978944845,19.370090874546293
6.063354789891076,160.76731128492577,14775.14559575291,327.27023868075764,3.4673369148168574,12.309015955365226
8.129585513966727,177.89896662548156,27834.21769634046,397.0214275538664,3.3625371351987914,15.936261676600791
9.56240594378952,202.01364260009225,13041.829140394102,433.38166673218615,3.7627198370300334,14.139065908911675
8.167792632308252,200.91375467195093,27141.36290294348,525.5987875011582,4.289395484098247,16.142284003388227
8.594416135206476,270.0227058523104,15791.675351127244,672.5569992377071,3.568991707976406,20.18405147231266
7.080794504276835,167.38612732636108,20944.620814413163,566.3392939723461,3.679795034755029,11.31880659612483
6.825467900630395,187.05170966607412,46140.12684950231,373.4272354878943,3.027449578045163,12.606381646809666
7.861177700998561,204.274241099894,25145.02412478556,469.48696124616185,4.157656628375073,15.993410350862462
4.965773559644967,220.84863863404016,21802.74489792894,386.4133315184274,3.4217668494012576,18.035237542145182
6.207432967614718,192.93702709690675,13442.603471136694,533.7958508176808,3.549298841293145,14.68753933733609
7.080794504276835,157.00128743205116,20067.105328107053,490.9097122372677,4.417559791016322,17.32294642996243
9.76925100608684,264.2656542791372,8471.67738143048,353.196475487524,4.636556195256859,15.047086914887984
9.630665479903348,152.8624334841574,23641.70256530387,417.167072927369,4.920091157959163,16.67018391749724
5.187471605436375,104.75242498882724,20060.07872720117,368.815428587841,3.2032578962619933,15.14034848778016
7.633570087677555,199.6529995778644,16312.154973975048,420.5341718279189,2.927066766886376,10.539392269728635
5.771199049813688,155.05089305064115,24909.44400956197,313.7019343334326,4.688959065495114,11.704788996508114
6.579969329401555,197.2269809109493,17657.08417649328,254.39327560480757,4.575931871590866,9.84765527571784
4.80115436807586,180.77287075636636,13556.734397114704,587.3950117046609,4.418638131667752,12.401368065703082
7.948815718151566,238.2364096995999,19129.45836544024,434.655458610077,3.692250861269816,8.663293700705424
6.906992171811655,216.78529084002477,19991.23914904896,356.4591368515823,2.124759352216301,9.614106024611772
7.080794504276835,281.2686670205161,22452.090807860677,395.3417752928905,4.444350199227698,14.903080469555846
7.080794504276835,190.77945990455603,12224.310506438514,399.2713589317788,3.4631725477162503,11.876796669068938
8.46133087400179,212.58136638921465,34406.77644574729,477.343368601036,3.771944146409479,13.801712181380369
7.726134807902507,233.9478636629705,21667.86874132637,472.25899373256834,3.72063690445242,14.39986001596128
7.080794504276835,247.66157328612303,19549.499341288283,438.8657751120628,3.777737413505429,16.624653615400177
8.927078148301744,241.87510504564688,22821.254376566587,380.1972000224397,4.60186095914794,10.859287278110344
6.208015539719022,153.2211063194914,17358.796365042126,481.19567347842127,4.334615732320451,14.27409227521025
6.128425635295917,141.4924095070385,9615.832709692548,415.0087368963965,4.633823861920798,16.435842913307283
7.080794504276835,202.2548327878382,11981.740191012996,416.5889057529136,2.6789107131905774,14.079228347598589
7.308048848275572,274.7049504716489,14600.539521891906,415.6072777934955,3.696119711501417,16.761624703623568
7.080794504276835,170.09923566929564,39906.19027101487,515.3867420113489,4.35323858897122,13.51607812989613
8.640886408909486,201.56872409536356,26473.71323896156,309.9832868165358,5.2631015720413785,17.665083383155775
7.080794504276835,205.50945715452,20406.92767150048,482.3300548094984,4.1025294815021445,12.33777643382166
8.153210075272153,127.14489180603142,10280.92949674048,487.9083271902029,2.905788134056523,11.943476580641343
8.293720110388866,206.1604148879135,35216.385970173644,399.4836212000171,3.954715282670768,16.065667944692393
7.080794504276835,233.85034500527053,21136.286764159297,332.73758653626567,3.310858508001268,9.745282008835602
7.080794504276835,237.677383112304,26009.07525933065,344.76792440431177,3.7066017915406855,14.44223828109807
9.489972878325856,234.06996516164725,15513.740377963157,277.97006973151883,4.219967522355668,16.69821636919886
7.83097634338162,190.79904405060975,7695.063934702985,507.4454883280784,4.588784656948855,15.526658445697135
4.430281211546542,139.68575880006665,28862.257169818786,434.7812670644661,4.384565155637755,17.2992944626111
7.240739638887768,201.186804455864,23783.09955637777,579.2203941324686,3.556297467154506,13.48637909893324
7.080794504276835,260.205359611888,19517.724799117623,251.02089870586465,3.6655217644695215,12.804588146581295
6.867301321799131,174.1849763847294,24112.15347052457,484.12293887759057,3.8235950398688825,11.48268699578233
6.129637014813746,200.2781822057384,30989.94841451828,341.38857671477444,4.615886181275908,9.300117278144342
7.917049443177883,278.0563209975309,27192.28056064627,358.781736184615,3.659484624888592,15.054312871374693
6.511618075241813,181.87342172896436,29136.814623869737,475.3413506694927,4.850433707754168,12.321232157466568
5.32381558430839,232.36857996920332,37625.75267985834,580.8977003943793,2.8807218458729342,12.293803052569617
6.769572868656792,168.93707245387174,11067.181147840996,289.5424601158542,5.220540269610252,18.545902961239733
5.877974040440475,141.61528668804954,13652.293199392612,538.4954044402176,4.0322595038243865,12.03404226901938
9.534021716164196,201.9552080399875,9472.614920464734,259.63680306558183,2.7682389284849696,15.62561667366299
6.340027628047595,225.02814848907,45222.50666548316,435.5004570917772,3.6860013242472816,11.385937266194787
8.661592429959121,284.09835153725896,27088.476460253085,512.2773100578781,3.6704310100631887,16.912141580117748
5.653506134793232,146.59023231546948,16462.460086163886,272.440558304258,5.198985503613217,13.79526446092433
6.6260121840753055,112.29948548284678,25839.894103711547,327.24807863386945,4.194313129305396,19.409146560147008
7.793833572993554,176.86648289401776,18344.680360836188,371.2169730014168,4.172935335264329,9.039042454499452
7.593127650277594,261.56617263863296,18371.057201088257,387.6295722843679,3.377337638120141,16.57598077121662
7.362736501949787,185.692181022348,16268.44860625852,419.25844805495296,4.408513182397498,16.024246090841586
9.32030544529501,129.82385854680206,16002.138319545113,499.8441671492051,4.20580973235456,13.076858902168738
3.719791644371925,248.8592672843447,23590.93212865605,427.4959312452204,2.7183977338802885,20.393781666520056
6.655605025818962,216.44117153408857,20571.845708443558,336.83145481608153,2.9516447152886705,17.745996131265372
9.868877880662472,214.16623531463387,15326.855914122048,424.2928308059576,3.355489790912581,19.188441382876533
5.590614435866259,229.192139486151,35370.73551522427,469.4130903674347,4.726845016869534,13.28155614650234
5.554436511156818,229.1228285838824,31344.460394369864,306.872525988099,2.0959140868029458,13.974800466925783
4.126528715100222,125.4748835138738,11215.945901592888,445.2414568851872,4.460200983755287,18.575920677608508
5.970035656942926,230.4493293243112,16324.115196182343,327.7866419581865,5.428674071623728,13.325987078606149
7.080794504276835,229.77134953009045,16162.26230660764,448.8460363895051,4.600927568902867,8.81648689936901
8.369154353699956,183.50037840417843,12975.9003341113,493.4654398847868,3.629749330548915,12.98710649404228
6.284248242254425,190.0176485856823,12206.681209872297,395.2610633920007,3.377132288772658,13.2461395604044
11.26782838471403,161.89636216322413,6040.369868025334,316.5358711402264,4.153347001241887,11.768309354922849
9.298018008096014,163.0388345752384,13990.513403071998,399.4773578191071,3.6813242439844016,15.36588356376228
7.895469245942458,154.26578033555626,7769.616118841751,407.7322172196032,4.236947299515631,16.420040960604638
7.947485785725746,269.80940702116914,34440.77343351387,425.62781398964114,3.700853839705055,13.749261313977344
10.026159156427404,224.26635768460815,14962.177833160747,517.5128415432599,4.182277581713326,18.8585188822683
6.48819323961521,225.4819087637101,34864.42789348474,324.50984090751643,4.592073570820997,12.69654480364062
5.869736755337525,207.7254551598048,22244.218235890683,465.61648082479246,4.689315047790611,14.838100233982516
7.080794504276835,220.81370245025343,21410.31962366429,382.1978390094081,3.659974811789956,9.500295528973766
5.304142660215901,160.9683582363086,25299.51155745438,497.79039051282376,4.165723663998691,15.013030334164682
7.533614822992929,186.9182450854363,11642.727540809405,363.50634426122485,3.462763987423452,10.740145902620725
4.07760772456597,207.83804788598505,18194.95413992543,288.3651930524628,2.758658531189276,13.306692030386785
7.080794504276835,105.85926357195498,37928.14217716675,358.88876761151056,3.873853349593973,12.207108489369546
7.0861684008433095,189.1453776814234,4304.492483085919,400.9043496859455,3.4165397533412,12.993012235980984
6.271012171064563,213.44468499464287,24846.141872428983,543.3917435559852,5.303581360575867,17.9165263662577
7.95776834399615,276.7335689074048,17162.398420975343,514.42172196485,3.4507458924446017,14.529779296031904
8.875642278454443,228.9215871862097,28487.7085978243,474.77251899981127,4.006991558563305,14.683970470839256
7.080794504276835,192.447171018824,18257.569271194705,462.40244905277575,4.358298340908286,13.932145376259996
6.613709117641848,141.1289215214313,25648.569496257434,374.770315796252,3.539771111373992,14.038263256862194
7.735705021751655,137.31816582716152,16723.97724364579,595.3292634501314,2.1486115361452747,18.75613937188353
9.925041328429108,238.71339338235532,10704.6031822988,405.9001841052152,4.703803488576944,13.550366565856905
9.002583109651113,202.9907652715344,19523.12486468928,366.49172865989806,4.904837414733298,15.689404490512343
5.095766464935885,273.40844807965914,26307.29845475983,513.8775792590823,4.352193469514868,18.272418324919784
8.594677108362674,263.7645926846328,23220.120613390383,588.8527328527769,4.754072499317674,13.579996003945723
7.083779060507377,112.82025397576253,8580.245561280903,434.7477154375999,3.887680684530791,23.39951606024522
7.682872498072526,180.7013754732779,12105.721934269564,469.8356255488435,3.778606787628922,15.83176343631834
7.080794504276835,133.81311481316772,18272.50597305346,415.2117345959389,3.313199021657446,11.50450612179486
6.419772473512519,208.76024762661592,30759.681440190925,523.6001755961903,3.095233156816077,20.23252347966354
4.443238899143103,178.9562057574612,25008.53224756482,429.5447730337787,3.268324835835596,17.729724041901363
6.978664262373817,183.24279619429385,23114.446075687887,470.0787053155338,4.766943236072579,16.08284747893407
6.623613565745125,203.030141349452,17167.301297022455,410.2432474590725,2.9151659507443948,15.9145000730461
3.664710561719395,201.0973162217649,28102.75662504674,291.14844892992795,3.3161576568421625,17.47063098396353
4.814135620889671,205.21404105658868,17650.405049112054,414.0307089516421,5.190851804612128,10.999416075761246
5.779673705175217,199.586080284079,24160.35432097404,428.5532485327095,4.656377232957477,16.022503226193976
6.93781878337901,177.57814191742156,12626.197921957626,439.6249979688188,3.724089564346497,9.34825215511188
7.436782609345538,208.09400400931236,28544.61628698039,522.7937299996901,3.727663719207471,17.115276027720824
4.723312573250525,252.274895005436,22833.192041516584,411.2950246366092,3.917586695104175,16.58457143941098
9.380658050788323,265.0612161493896,15156.78983399899,503.1706154265755,4.034349047158281,11.286410043484238
7.810144933196836,187.3150477385611,20418.88992581832,351.18608085870324,4.033773709343139,16.800399608404177
9.436637164251444,143.7884118270435,20724.930359306745,469.7613276654225,4.411117439774963,14.215764667502071
9.406325752898285,216.76215866041707,27948.58944543105,347.9830782769112,3.097277957477165,16.340715053314568
6.32125931522299,207.25770955362344,8532.139516959518,491.7653131949639,4.5014572038139855,10.546886238857326
7.080794504276835,217.36974600866083,17984.327439446446,409.2207764785376,3.605154198874472,10.213779294934625
4.7053564957747,103.17358697810718,19555.76505156686,370.1781663846243,3.437450134017187,9.182833651795818
8.896418988301798,222.25629288902,8870.902965942287,425.2268617079815,3.700945732714745,10.84773684727412
6.581878201548969,272.9827446610101,37169.44440353849,351.47683939412354,4.201662864465836,15.1293344878207
6.755145901551625,231.26013129603172,18536.69864747702,385.1146477374596,5.162729749397485,13.88883432960506
9.445129837868656,145.80540244684383,13168.529155675998,592.6590209759507,3.8751652466165463,8.606396746986945
9.024845037417505,128.0966912100072,19859.67647580388,451.1434810056514,3.985250505743576,14.770862942397969
7.080794504276835,169.9748489570146,23403.63730437139,475.5735624274493,2.7473129992921272,12.924106818027212
6.800119090315878,242.0080815075149,39143.40332881009,376.45659307467866,3.854939899721073,11.43246634722874
7.174135162807995,203.4089346206224,20401.1024614714,315.5499000194935,3.939895656598684,14.533510036354244
7.657991236998258,236.9608892461628,14245.78912129943,416.62418891074776,2.437296287559579,10.464238582078508
8.322986672402298,207.25246223156424,28049.646283166327,358.725868777638,4.052135727552661,18.70927336873052
5.934279093094346,223.8581252130612,23249.653834296078,277.3845373236033,5.217895023653352,11.366863419384686
9.80272078232571,98.7716435320576,27357.456744580348,512.4287308410497,2.764633881427262,14.168933512645708
6.101955230748901,215.26808956209203,15976.926225079347,417.84355271672825,3.5355963295430235,13.147279495872397
4.997770601283687,280.08241070652804,26849.194735446832,297.611540021754,3.4046329060198497,15.571570956087156
4.815766790717072,217.6870931635101,16392.135068872325,481.4808282952956,4.37522381127182,15.517296303602905
6.548020558130832,278.5851051769885,25508.38694882565,497.3217528000844,3.6118603716661046,16.563166510560848
13.175401724233025,47.432,19237.949676491447,500.2459518438111,4.106924490038661,12.083895646926578
6.618010905584669,233.66163585289263,19598.86073972567,401.669790618845,4.437695749140042,11.766146433845847
7.788054732605206,212.69145728305188,29879.06014610585,359.5690815109252,3.3687572170739832,14.828743036705646
5.191834327140628,211.09418477114804,14866.103863221915,388.7165795048576,3.859800939300224,17.780000111166657
5.626339528125955,230.8579827708692,14442.41887543212,346.553206388495,1.94331877663582,11.368702444786322
6.869638941459091,251.2934475373417,21728.821295296457,539.466876868315,4.72670245351097,12.994140000006157
9.058628424072683,155.35755713289635,15737.46893784722,463.3892559930158,3.652134470079709,17.85447001822547
7.29188832527326,127.54429714087505,27784.04848396934,439.6493286195821,5.328712788466374,17.28504169383274
7.275908773683996,175.22037648489427,22644.766347518867,373.3456925750202,5.062297798479729,17.41168255296833
6.512737123980129,229.26386100755585,22475.046873480987,479.5012785933446,4.612963629350583,9.98346239180904
7.207886781343905,175.87029407292718,35804.29261340407,468.56282875663646,3.762741072399466,16.164091274037276
7.080794504276835,156.52063479849775,16146.15711220508,629.2812475471133,3.772919264661592,13.50768846415275
5.324941855611651,280.08965491445105,35344.658047005905,392.4214958041848,4.427137925692965,10.50481954758385
7.082300649174803,169.4689272555765,29846.719056712125,353.030380268577,3.485577388223123,18.959534377575096
5.334183579602803,224.78793617826972,28897.491527401453,360.1791772943006,5.091357101284415,12.24734355826115
10.761897799889317,81.7108952702466,25999.953669432594,392.70408181841583,4.661798516052168,12.716350142148713
6.286806948436977,258.30005161775443,13777.37619108904,563.4347751029119,4.1048632751894125,16.460836876715575
9.79455869937693,129.87095837698382,20682.73174245486,427.123948431111,2.9454187377034105,11.853228088627532
8.210443565143713,167.10219152011487,13933.085360107943,391.06887363378047,4.976055159693945,13.747057680225566
6.9417194379777,173.33438935151418,20111.82125592225,374.4853324156397,4.563183171238155,19.93748613178775
10.356118827208377,136.3237517489284,48621.56395153603,365.7202915004255,4.201849441297085,17.97556383516246
7.958984291884183,171.48362468653875,23625.813886131746,327.62388101792124,4.698007916123446,16.117110461678863
3.882631081313793,243.80794967931612,7751.809491098833,341.2911163126418,3.734001386870361,12.990591990739858
5.671773833095615,216.0428111329883,15949.153179175562,372.5352427667598,3.833159745782932,17.895723720642764
10.003300539211928,143.09428542421367,46113.957485317245,574.555041307426,4.746381859076648,16.9633097764721
6.552847474374976,198.8069396513827,34006.42073313584,477.1639067796365,4.687986155246704,14.369630090209853
